serviceName,nbIter,timestamp,totDurInServ,computeDur,parExec,totReqProcessed,scenario
S1_reprodcalib_1,1,0,7516,1024,0,0,scenario4
S1_reprodcalib_1,1,3000358656,1893,417,0,1,scenario4
S1_reprodcalib_1,1,6000719616,4653,852,0,2,scenario4
S1_reprodcalib_1,1,9000816640,5030,928,0,3,scenario4
S1_reprodcalib_1,1,12001076992,3026,418,0,4,scenario4
S1_reprodcalib_1,1,15001440256,1926,468,0,5,scenario4
S1_reprodcalib_1,1,18001826048,2353,335,0,6,scenario4
S1_reprodcalib_1,1,21002403840,7155,1507,0,7,scenario4
S1_reprodcalib_1,1,24002733568,2996,593,0,8,scenario4
S1_reprodcalib_1,1,27002911488,2138,530,0,9,scenario4
S1_reprodcalib_1,1,30003494144,7040,343,0,10,scenario4
S1_reprodcalib_1,1,33004010240,6923,1392,0,11,scenario4
S1_reprodcalib_1,1,36004094720,2181,331,0,12,scenario4
S1_reprodcalib_1,1,39004438784,2618,645,0,13,scenario4
S1_reprodcalib_1,1,42004822528,1933,317,0,14,scenario4
S1_reprodcalib_1,1,45005222144,1977,351,0,15,scenario4
S1_reprodcalib_1,1,48005621504,2098,331,0,16,scenario4
S1_reprodcalib_1,1,51006036736,2078,371,0,17,scenario4
S1_reprodcalib_1,1,54006590464,2453,419,0,18,scenario4
S1_reprodcalib_1,1,57006872064,2211,525,0,19,scenario4
S1_reprodcalib_1,1,60007189760,2054,326,0,20,scenario4
S1_reprodcalib_1,1,63007194112,1731,321,0,21,scenario4
S1_reprodcalib_1,1,66007854848,2096,332,0,22,scenario4
S1_reprodcalib_1,1,69008144640,2350,493,0,23,scenario4
S1_reprodcalib_1,1,72008279296,1618,251,0,24,scenario4
S1_reprodcalib_1,1,75008812288,1667,303,0,25,scenario4
S1_reprodcalib_1,1,78008956160,2097,348,0,26,scenario4
S1_reprodcalib_1,1,81009350656,2009,357,0,27,scenario4
S1_reprodcalib_1,1,84009844992,2952,610,0,28,scenario4
S1_reprodcalib_1,1,87009964544,2341,584,0,29,scenario4
S1_reprodcalib_1,1,90010305792,1909,304,0,30,scenario4
S1_reprodcalib_1,1,93010573568,2054,380,0,31,scenario4
S1_reprodcalib_1,1,96010891520,1666,268,0,32,scenario4
S1_reprodcalib_1,1,99011440640,2674,613,0,33,scenario4
S1_reprodcalib_1,1,102011799296,2133,340,0,34,scenario4
S1_reprodcalib_1,1,105012072448,2050,352,0,35,scenario4
S1_reprodcalib_1,1,108012385024,2163,348,0,36,scenario4
S1_reprodcalib_1,1,111012751104,13886,411,0,37,scenario4
S1_reprodcalib_1,1,114013182464,3002,684,0,38,scenario4
S1_reprodcalib_1,1,117013345792,2347,672,0,39,scenario4
S1_reprodcalib_1,1,120013986560,2060,343,0,40,scenario4
S1_reprodcalib_1,1,123013808896,1740,456,0,41,scenario4
S1_reprodcalib_1,1,126014228992,2102,353,0,42,scenario4
S1_reprodcalib_1,1,129014520064,2701,710,0,43,scenario4
S1_reprodcalib_1,1,132014698240,2470,435,0,44,scenario4
S1_reprodcalib_1,1,135014980352,1685,310,0,45,scenario4
S1_reprodcalib_1,1,138015481088,2145,333,0,46,scenario4
S1_reprodcalib_1,1,141015668480,1651,285,0,47,scenario4
S1_reprodcalib_1,1,144016120064,2867,577,0,48,scenario4
S1_reprodcalib_1,1,147016089600,2043,495,0,49,scenario4
S1_reprodcalib_1,1,150016590848,2387,367,0,50,scenario4
S1_reprodcalib_1,1,153016937984,2351,584,0,51,scenario4
S1_reprodcalib_1,1,156017303040,2211,358,0,52,scenario4
S1_reprodcalib_1,1,159017655808,2809,749,0,53,scenario4
S1_reprodcalib_1,1,162017916672,2149,327,0,54,scenario4
S1_reprodcalib_1,1,165018265600,2138,361,0,55,scenario4
S1_reprodcalib_1,1,168018522880,2177,326,0,56,scenario4
S1_reprodcalib_1,1,171018791680,2063,342,0,57,scenario4
S1_reprodcalib_1,1,174019202816,2396,531,0,58,scenario4
S1_reprodcalib_1,1,177019483648,2480,660,0,59,scenario4
S1_reprodcalib_1,1,180019828992,2031,333,0,60,scenario4
S1_reprodcalib_1,1,183020119808,2206,379,0,61,scenario4
S1_reprodcalib_1,1,186020478208,2159,335,0,62,scenario4
S1_reprodcalib_1,1,189020759040,2484,576,0,63,scenario4
S1_reprodcalib_1,1,192021084160,2182,340,0,64,scenario4
S1_reprodcalib_1,1,195021371904,1675,282,0,65,scenario4
S1_reprodcalib_1,1,198021731840,2220,353,0,66,scenario4
S1_reprodcalib_1,1,201022083072,2017,340,0,67,scenario4
S1_reprodcalib_1,1,204022522880,2673,485,0,68,scenario4
S1_reprodcalib_1,1,207022769920,2307,577,0,69,scenario4
S1_reprodcalib_1,1,210023024896,2136,328,0,70,scenario4
S1_reprodcalib_1,1,213023439616,2106,350,0,71,scenario4
S1_reprodcalib_1,1,216023779584,2132,345,0,72,scenario4
S1_reprodcalib_1,1,219024213248,2770,600,0,73,scenario4
