serviceName,nbIter,timestamp,totDurInServ,computeDur,parExec,totReqProcessed,scenario
S1_reprodcalib_1,1000000,0,357717,352207,0,0,scenario3
S1_reprodcalib_1,1000000,3000310528,348579,345367,0,1,scenario3
S1_reprodcalib_1,1000000,6000761344,317021,313282,0,2,scenario3
S1_reprodcalib_1,1000000,9000875264,392795,389189,0,3,scenario3
S1_reprodcalib_1,1000000,12001248000,342655,340762,0,4,scenario3
S1_reprodcalib_1,1000000,15001391104,315309,312984,0,5,scenario3
S1_reprodcalib_1,1000000,18001818112,343049,341126,0,6,scenario3
S1_reprodcalib_1,1000000,21002486016,533308,529489,0,7,scenario3
S1_reprodcalib_1,1000000,24003007232,575588,571755,0,8,scenario3
S1_reprodcalib_1,1000000,27002829824,314640,312914,0,9,scenario3
S1_reprodcalib_1,1000000,30003204608,331376,328552,0,10,scenario3
S1_reprodcalib_1,1000000,33003887104,317410,313371,0,11,scenario3
S1_reprodcalib_1,1000000,36003918336,315201,313187,0,12,scenario3
S1_reprodcalib_1,1000000,39004181760,314596,312857,0,13,scenario3
S1_reprodcalib_1,1000000,42004605440,314648,312875,0,14,scenario3
S1_reprodcalib_1,1000000,45005084928,337414,334989,0,15,scenario3
S1_reprodcalib_1,1000000,48005285888,337023,335140,0,16,scenario3
S1_reprodcalib_1,1000000,51005643776,336417,334657,0,17,scenario3
S1_reprodcalib_1,1000000,54006034176,378830,376875,0,18,scenario3
S1_reprodcalib_1,1000000,57006180608,335312,333493,0,19,scenario3
S1_reprodcalib_1,1000000,60006691584,341612,338822,0,20,scenario3
S1_reprodcalib_1,1000000,63007351296,379260,374495,0,21,scenario3
S1_reprodcalib_1,1000000,66007378688,341250,338890,0,22,scenario3
S1_reprodcalib_1,1000000,69007559680,335735,333973,0,23,scenario3
S1_reprodcalib_1,1000000,72007948032,341660,339824,0,24,scenario3
S1_reprodcalib_1,1000000,75008286720,341929,340039,0,25,scenario3
S1_reprodcalib_1,1000000,78008483328,336660,334740,0,26,scenario3
S1_reprodcalib_1,1000000,81008756224,353095,351076,0,27,scenario3
S1_reprodcalib_1,1000000,84009174784,336556,334735,0,28,scenario3
